,snapped_at,price,market_cap,total_volume,stars,forks,issues_opened,issues_closed,pulls_opened,pulls_merged,pulls_closed,commits,issue_comments
1032,2018-06-05,586.5759760467295,58582699275.82673,998788030.4591345,0,0,5,6,13,10,4,12,5
1033,2018-06-06,600.6782790386933,60003382388.41077,981693246.775712,0,0,2,2,4,1,0,1,10
1034,2018-06-07,598.2160984640701,59769818240.26592,883508366.7942146,0,0,7,6,3,2,1,5,5
1035,2018-06-08,595.1261406729993,59473431631.17932,987621968.449114,0,0,3,2,5,1,1,2,7
1036,2018-06-09,590.4981451663734,59023188216.61767,774931924.148761,0,0,2,2,0,0,0,0,5
1037,2018-06-10,581.1212496803587,58097979895.17439,704024660.4544114,0,0,3,0,1,0,0,0,8
1038,2018-06-11,522.9980386707371,52297773130.593605,1323637042.9511683,0,0,5,5,8,10,4,12,6
1039,2018-06-12,529.1308297528115,52922017100.80877,1163129332.5094235,0,0,4,5,8,6,3,11,4
1040,2018-06-13,495.0763558611063,49526210494.67609,1183551767.999231,0,0,3,2,8,3,3,3,7
1041,2018-06-14,474.8591130364949,47513487722.27301,1330197064.145758,0,0,2,3,13,16,5,17,7
1042,2018-06-15,516.6441703707438,51705041671.85295,1634517037.5387144,0,0,5,2,4,1,0,1,8
1043,2018-06-16,485.4328365159148,48591417578.37274,1129671619.800608,0,0,2,0,6,0,0,1,6
1044,2018-06-17,493.0678580653148,49365820389.2502,732126705.7704039,0,0,3,0,0,0,0,0,5
1045,2018-06-18,491.4002759792343,49208886719.57955,675191594.9936471,0,0,9,8,2,0,0,0,5
1046,2018-06-19,512.4288524669856,51325180407.15406,861532499.7213074,0,0,3,2,4,5,2,5,5
1047,2018-06-20,532.0039133610575,53296770078.92655,1047558826.1450365,0,0,8,6,6,3,3,4,6
1048,2018-06-21,529.7630465685196,53083203703.900185,983081480.6999408,0,0,4,3,3,4,1,4,6
1049,2018-06-22,520.6671645141439,52182383816.74685,901042405.265368,0,0,2,1,6,0,2,1,5
1050,2018-06-23,463.9408286522042,46506729655.2268,1473054828.325441,0,0,2,1,0,0,0,0,6
1051,2018-06-24,472.9772647615346,47422371814.92663,1088716168.438927,0,0,3,1,2,0,0,0,5
1052,2018-06-25,455.71843063066746,45701228403.58992,1813906376.293752,0,0,4,4,5,4,1,4,4
1053,2018-06-26,458.9258012406738,46032293630.19799,3935188498.9796495,0,0,7,5,7,2,0,3,5
1054,2018-06-27,430.601784410476,43200150825.554535,3145279252.081028,0,0,1,1,2,1,0,2,5
1055,2018-06-28,437.8765374730084,43938995892.49492,1459598903.6298532,0,0,3,3,5,0,2,0,5
1056,2018-06-29,420.8621241639793,42240235077.69152,1247515217.4657764,0,0,2,0,2,1,1,1,6
1057,2018-06-30,432.50722049091496,43417851340.14835,1274641927.2798553,0,0,0,0,1,0,0,0,5
1058,2018-07-01,449.4300450718509,45125931776.53015,1242421813.7124994,0,0,3,1,0,0,0,0,6
1059,2018-07-02,447.6805505735615,44959418542.5589,1389903375.1050892,0,0,1,3,1,4,0,5,5
1060,2018-07-03,472.31165843777023,47442809332.14308,1756088768.4057355,0,0,4,0,4,5,0,5,5
1061,2018-07-04,459.6987235407423,46185301814.019936,1747988600.5163236,0,0,4,3,2,4,0,5,6
1062,2018-07-05,463.2222083049076,46548745985.99023,1569050880.151065,0,0,2,1,1,0,0,0,5
1063,2018-07-06,466.8794801007557,46925838686.86936,1727252653.8580823,0,0,6,2,3,0,0,0,5
1064,2018-07-07,467.5901144927255,47006819801.91246,1573448525.1336815,0,0,2,2,1,0,0,0,6
1065,2018-07-08,481.523823511904,48417457589.09996,1498055824.3153503,0,0,1,0,3,0,0,0,6
1066,2018-07-09,483.8040307751051,48656609005.5521,1475654563.411621,0,0,2,2,5,7,2,7,6
1067,2018-07-10,469.7022293732207,47248080178.5004,1637687610.915009,0,0,3,5,1,0,1,0,6
1068,2018-07-11,431.76445446277353,43440645610.1465,1785960365.2391424,0,0,4,4,1,1,1,2,6
1069,2018-07-12,443.0254304264658,44582775234.01637,1290310142.3535855,0,0,3,3,6,3,0,4,5
1070,2018-07-13,427.79224436391297,43058583252.44312,1431811643.4801674,0,0,1,2,2,3,1,3,6
1071,2018-07-14,431.266939712935,43417089532.37335,1446717925.476477,0,0,0,2,0,0,0,0,6
1072,2018-07-15,431.784568418258,43478040808.58002,1123965513.5737858,0,0,1,1,3,0,0,1,6
1073,2018-07-16,446.60952086822346,44980010137.45454,1144805112.5639584,0,0,3,3,0,4,0,4,6
1074,2018-07-17,478.2085069609776,48172237051.23714,2202047226.057058,0,0,5,1,7,0,3,2,4
1075,2018-07-18,497.1775460849197,50093375646.64564,1948063360.783312,0,0,3,3,3,3,1,5,6
1076,2018-07-19,475.9901579076109,47968300051.31038,1914258994.004356,0,0,6,2,6,1,1,4,5
1077,2018-07-20,464.78994267592014,46849108851.47914,1540257887.5019171,0,0,3,4,2,0,0,1,5
1078,2018-07-21,447.2032909319223,45085461873.32423,1657375888.3844986,0,0,1,3,1,0,0,1,6
1079,2018-07-22,458.0790283587359,46191354520.09791,1274976611.9245467,0,0,2,0,3,2,0,2,5
1080,2018-07-23,455.5332019326154,45944085755.28768,1171779230.1386185,0,0,4,6,5,1,3,2,5
1081,2018-07-24,447.9213791256186,45185546979.493904,1376984398.466328,0,0,2,2,4,16,4,16,6
1082,2018-07-25,477.2092716797165,48149869331.10582,1761639225.2861466,0,0,2,7,4,4,0,6,5
1083,2018-07-26,468.73749232171497,47304793330.43528,1567839914.2626874,0,0,1,3,7,8,2,11,6
1084,2018-07-27,460.8693339260698,46520159725.86072,1425778759.9011617,0,0,2,4,6,0,4,0,6
1085,2018-07-28,467.9579265520383,47245239452.64461,1318960361.3308747,0,0,1,2,0,0,0,0,6
1086,2018-07-29,465.8991552657435,47046915978.43651,15896613818.38507,0,0,3,2,3,0,0,0,6
1087,2018-07-30,466.4192291155928,47108994325.49448,8096703017.25451,0,0,4,5,9,9,1,12,5
1088,2018-07-31,458.080921209812,46276223652.12072,1658111274.2681992,0,0,3,5,5,7,1,9,5
1089,2018-08-01,432.3501179219696,43685748084.88833,1576813468.9990995,0,0,9,5,3,1,0,3,6
1090,2018-08-02,417.2754067662816,42171077988.81626,5779965392.271022,0,0,2,4,2,1,0,1,6
1091,2018-08-03,410.9251331069581,41537743616.40968,2616667154.5040126,0,0,1,2,2,5,0,7,5
1092,2018-08-04,417.35539322792266,42196294616.106125,2104388036.4109635,0,0,1,0,3,0,0,0,7
1093,2018-08-05,406.8839911959127,41145986285.06191,1809713052.7134385,0,0,1,1,1,0,0,1,5
1094,2018-08-06,409.16493540460897,41385054072.20853,2106705188.799999,0,0,1,7,9,6,3,6,7
1095,2018-08-07,404.8171978912986,40953537749.75725,2315454592.965536,0,0,7,11,7,9,1,9,6
1096,2018-08-08,377.7509011478514,38223074883.08225,1851482817.3237607,0,0,5,13,11,2,1,4,8
1097,2018-08-09,353.6461229266765,35791291191.22547,1935897432.944708,0,0,5,3,10,7,7,8,6
1098,2018-08-10,363.6851798621928,36814735141.44988,2317855524.1517854,0,0,1,4,3,2,0,2,8
1099,2018-08-11,332.49243311549486,33664024161.54582,2027472927.1744547,0,0,1,2,0,0,0,1,7
1100,2018-08-12,317.3144774285816,32133841450.27239,2371854614.6728854,0,0,1,1,5,0,1,1,5
1101,2018-08-13,317.9561130787788,32205233601.695885,2055561310.2074304,0,0,5,7,2,3,3,3,7
1102,2018-08-14,284.9586646577589,28868747042.36861,2305624514.721104,0,0,6,3,3,6,5,6,6
1103,2018-08-15,277.7460166184284,28143782821.250084,3134794913.6870646,0,0,1,2,9,5,1,7,7
1104,2018-08-16,281.1411931356025,28457713331.487896,2818580241.5689964,0,0,4,4,5,4,2,6,7
1105,2018-08-17,286.3202214369417,29013771356.624912,2409323174.6488853,0,0,5,5,12,5,5,8,5
1106,2018-08-18,314.79325272659554,31900584937.30893,2930409554.8592534,0,0,2,0,3,0,1,0,6
1107,2018-08-19,293.17699177790365,29731648689.35023,2806352498.6709337,0,0,1,1,0,0,0,0,5
1108,2018-08-20,299.4351225630472,30373462667.10025,2503896967.514467,0,0,7,3,5,9,1,10,6
1109,2018-08-21,271.06155217806,27502092651.06376,2209797060.591189,0,0,5,3,15,11,1,14,6
1110,2018-08-22,280.3747171450871,28451639052.689304,2099627671.6781328,0,0,5,5,6,3,2,5,5
1111,2018-08-23,269.2483994291051,27322879481.120026,2312267790.5229416,0,0,3,2,5,5,0,8,6
1112,2018-08-24,275.80838507029057,27993194187.78576,2099144009.1521385,0,0,4,5,4,1,0,1,6
1113,2018-08-25,281.7346420014112,28606495007.326126,2215723321.964948,0,0,2,1,6,0,0,0,5
1114,2018-08-26,277.96671056981506,28227624888.171623,1727946125.1412983,0,0,5,0,1,0,0,0,6
1115,2018-08-27,273.50341418810274,27764964383.52451,1905358200.9155493,0,0,4,7,4,3,1,4,6
1116,2018-08-28,286.9611037603499,29048911774.353527,2157563439.765662,0,0,6,5,8,6,1,7,6
1117,2018-08-29,296.29612763685776,30108250592.80309,2548394710.003952,0,0,3,4,5,5,1,8,6
1118,2018-08-30,288.5053605724647,29316888089.791355,2536785879.3731794,0,0,3,2,3,0,1,0,6
1119,2018-08-31,285.1028726269231,28983027590.772324,2491159403.542024,0,0,4,1,5,0,0,0,5
1120,2018-09-01,282.22317870221497,28697700432.17104,2200676475.661476,0,0,0,0,2,0,1,0,6
1121,2018-09-02,295.6461617616964,30072245775.768417,2591135538.181024,0,0,3,2,0,0,0,0,5
1122,2018-09-03,294.5856884801363,29960438166.83158,2297225428.9853034,0,0,5,3,2,7,3,7,5
1123,2018-09-04,288.8528256377072,29383711204.5634,2057722570.6458611,0,0,4,2,4,7,0,7,6
1124,2018-09-05,285.4857566471215,29050036562.78228,2979570499.016402,0,0,2,2,4,3,4,3,5
1125,2018-09-06,232.59576871683151,23699297868.898872,4099897499.876869,0,0,2,1,7,2,1,2,5
1126,2018-09-07,229.37495804862965,23333059272.415604,2701061396.205367,0,0,9,3,5,3,1,3,6
1127,2018-09-08,215.43223745188735,21937448595.359604,2789431368.228549,0,0,0,0,3,0,2,0,6
1128,2018-09-09,196.8653868522827,20053781147.975983,2540332938.5796466,0,0,0,2,1,0,0,0,7
1129,2018-09-10,195.87733831990172,19952064720.055923,3175761389.4267607,0,0,4,4,3,2,0,4,7
1130,2018-09-11,196.3615326706261,19995395751.49905,2491788678.425953,0,0,16,2,6,2,1,2,6
1131,2018-09-12,184.0822318270412,18758112117.52692,2596452765.8883944,0,0,4,2,10,3,3,6,5
1132,2018-09-13,182.94557625329008,18646346738.68822,2604494814.9428654,0,0,1,1,3,2,1,2,6
1133,2018-09-14,211.826727486526,21593950253.338764,3501498582.941184,0,0,0,5,6,3,2,4,6
1134,2018-09-15,211.3835617204549,21564238470.858032,3131560545.2123165,0,0,0,0,1,1,0,2,6
1135,2018-09-16,223.05308230390332,22752839429.228737,2852106466.474597,0,0,0,2,0,0,0,0,7
1136,2018-09-17,220.1415794346937,22455303413.059746,2369163812.379939,0,0,5,3,6,4,1,5,4
1137,2018-09-18,196.5766097002653,20051344766.00986,2973745225.343125,0,0,6,10,5,3,2,4,6
1138,2018-09-19,210.15069647518163,21444053203.54171,2669510295.51598,0,0,7,1,7,9,2,11,6
1139,2018-09-20,209.1425267776257,21345953864.748203,2532964971.008765,0,0,4,5,10,9,1,12,5
1140,2018-09-21,224.38097767293752,22905841034.88813,2506415802.825286,0,0,2,4,7,6,0,9,6
1141,2018-09-22,247.41001789452824,25265891712.53375,3224898332.902585,0,0,1,4,3,0,0,0,5
1142,2018-09-23,241.8437317592413,24698456681.437977,2253360127.7800627,0,0,0,2,2,0,0,0,5
1143,2018-09-24,244.7847954629194,25008142946.45999,2228170858.276381,0,0,1,1,4,1,1,5,6
1144,2018-09-25,228.34091150907452,23326983438.531864,2153893196.3090963,0,0,3,6,11,5,1,9,5
1145,2018-09-26,219.50434375691935,22430430093.88841,4690848657.831447,0,0,2,1,5,4,1,5,6
1146,2018-09-27,214.9793802543281,21996083267.123955,2266901693.2743306,0,0,2,5,6,2,1,5,6
1147,2018-09-28,229.2219592602552,23427304227.532307,2324850663.3816543,0,0,1,2,6,11,5,16,6
1148,2018-09-29,222.229239761749,22728786275.759216,1941656837.4249225,0,0,3,1,4,8,3,8,6
1149,2018-09-30,231.7358732982885,23704835590.94445,2157048771.902401,0,0,4,6,2,0,1,3,5
1150,2018-10-01,232.78138524562493,23810956054.875587,1696510081.8875268,0,0,1,1,6,4,4,8,7
1151,2018-10-02,231.1436846227436,23660128684.62694,1380169412.0950716,0,0,7,1,7,4,1,6,6
1152,2018-10-03,225.79485382934476,23102075847.08329,1289588248.9376829,0,0,5,0,9,5,2,6,6
1153,2018-10-04,220.47446029228064,22578266460.225845,1484341832.036688,0,0,6,12,8,9,1,11,9
1154,2018-10-05,222.19584779064576,22746296668.385403,1299403541.2219515,0,0,4,3,4,6,1,6,7
1155,2018-10-06,228.0360702489392,23346587563.266563,1343329878.055222,0,0,1,0,1,1,0,1,8
1156,2018-10-07,225.0688073176705,23047878586.785908,1289880374.6702132,0,0,2,1,2,0,0,0,6
1157,2018-10-08,225.65834864130284,23108155611.30217,1219257804.378523,0,0,4,2,15,9,6,9,8
1158,2018-10-09,229.52461502629828,23515310563.890263,1307100279.20145,0,0,1,7,1,5,0,7,7
1159,2018-10-10,227.9689077917784,23360773268.500908,1144035692.1601665,0,0,5,4,6,1,3,2,16
1160,2018-10-11,225.66201617746165,23136932206.46423,1221609498.330973,0,0,1,0,4,1,3,1,10
1161,2018-10-12,192.0010841477226,19696329362.92281,1985897938.5728972,0,0,2,1,4,5,1,5,7
1162,2018-10-13,197.06801594741611,20205253420.305264,1432531941.2853491,0,0,2,3,2,0,1,0,8
1163,2018-10-14,201.05349968429928,20618468437.571827,1075912682.4856188,0,0,1,0,4,0,2,0,7
1164,2018-10-15,196.3186984116144,20154043106.326366,1120326805.1559036,0,0,4,4,3,7,4,8,9
1165,2018-10-16,212.2030694387269,21758441436.75235,3003242429.5916,0,0,4,3,4,3,2,3,10
1166,2018-10-17,212.4442865474299,21797843239.52381,1278234751.758753,0,0,4,0,6,2,0,2,8
1167,2018-10-18,211.08269302502703,21665771379.758472,1230898825.0612144,0,0,4,2,7,1,1,1,6
1168,2018-10-19,204.31304892929975,20978898040.00994,1267340948.4957962,0,0,2,7,2,5,0,5,6
1169,2018-10-20,203.97626253061992,20944981899.996338,1230724742.584046,0,0,0,0,0,0,0,1,6
1170,2018-10-21,206.88209866230517,21245961049.679523,1154390188.6976511,0,0,1,1,2,1,2,1,6
1171,2018-10-22,206.30982679591037,21194118735.35679,1070945888.3231828,0,0,2,1,1,0,0,0,6
1172,2018-10-23,205.0377549087644,21065455939.758324,1242296100.6213374,0,0,4,0,5,4,0,4,6
1173,2018-10-24,204.08394558056767,20971271070.99276,1232758658.0737,0,0,4,4,3,0,1,0,6
1174,2018-10-25,203.52219877380867,20915202600.82412,1220612744.1480913,0,0,3,2,3,2,0,2,7
1175,2018-10-26,202.35302275695463,20806627800.42047,1165395713.6574717,0,0,4,5,4,0,0,1,6
1176,2018-10-27,203.384968565264,20912618603.71542,1294283606.8483193,0,0,1,0,1,1,0,1,6
1177,2018-10-28,203.18739632422128,20895701368.92201,1055337328.7702934,0,0,2,1,4,0,0,0,6
1178,2018-10-29,204.7223407022085,21050011679.152504,1039726472.1950812,0,0,3,1,1,1,0,1,7
1179,2018-10-30,195.7514045211852,20141044164.60023,1525796041.9084504,0,0,7,1,0,0,0,0,8
1180,2018-10-31,197.44844958499,20319037427.37076,977416380.693578,0,0,4,0,2,1,0,1,6
1181,2018-11-01,198.6390488336609,20443374890.788357,1270047763.0015414,0,0,1,0,6,0,0,0,7
1182,2018-11-02,199.1226070207313,20504797883.62648,1320296639.6714208,0,0,5,3,2,0,0,1,5
1183,2018-11-03,202.28275716666215,20827898393.480133,1261558842.1750631,0,0,1,0,0,0,0,0,6
1184,2018-11-04,200.1362277625588,20607885132.10309,1031402141.4720232,0,0,1,2,1,1,0,1,9
1185,2018-11-05,206.8144295995958,21305283379.90364,1796786475.6827538,0,0,3,0,0,0,0,0,7
1186,2018-11-06,209.10887661978717,21542826214.06233,1497004600.6516602,0,0,3,0,5,3,0,3,6
1187,2018-11-07,219.16088708430863,22564364808.51298,1767914756.9357538,0,0,4,2,9,11,3,11,6
1188,2018-11-08,219.0157747507676,22526589761.074043,1482170343.362153,0,0,1,5,11,12,3,12,7
1189,2018-11-09,213.40763439234544,22014228200.633472,1330922735.7940972,0,0,1,1,0,2,2,2,6
1190,2018-11-10,210.7906195975225,21743426340.7329,1088745373.4360032,0,0,4,1,4,0,0,0,10
1191,2018-11-11,212.9658278769949,21899054776.88674,1068409319.3349148,0,0,1,2,4,0,0,0,11
1192,2018-11-12,212.4733247441558,21915333222.812687,1300514887.794881,0,0,2,1,4,3,0,5,7
1193,2018-11-13,211.656909248752,21835416808.274967,1282532597.6221092,0,0,1,3,4,4,2,4,6
1194,2018-11-14,208.58229647385883,21526572966.38387,1395382434.391138,0,0,3,2,10,5,2,8,7
1195,2018-11-15,184.0225593724656,18991988237.013927,2658768934.172415,0,0,4,4,9,7,1,7,7
1196,2018-11-16,182.448242594831,18833157524.20937,2461869578.310328,0,0,1,1,3,2,1,5,9
1197,2018-11-17,176.02240566453227,18173414086.234,1724796640.6795118,0,0,2,1,1,0,0,0,7
1198,2018-11-18,175.6674163561008,18140877471.66501,1412767953.2110136,0,0,0,2,4,1,2,1,6
1199,2018-11-19,177.72868960741215,18355720231.296604,1419370369.0170794,0,0,6,12,2,3,1,3,5
1200,2018-11-20,150.39116276572497,15568477359.93989,2804845847.3432374,0,0,3,9,5,4,0,6,6
1201,2018-11-21,131.476679735108,13480873430.564436,3210253186.21578,0,0,3,0,3,4,0,4,6
1202,2018-11-22,137.1730431934016,14199281074.8261,2864570364.233047,0,0,3,4,6,5,1,6,6
1203,2018-11-23,126.06638760845392,13145643371.545769,1749233437.3121877,0,0,1,2,3,3,2,3,5
1204,2018-11-24,124.15029635415752,12835445196.81356,1739142608.9564946,0,0,0,2,2,0,0,1,7
1205,2018-11-25,114.28793125942474,11817983686.122583,1678866535.7412324,0,0,1,3,0,0,0,0,6
1206,2018-11-26,117.52527750634898,12164898237.895905,2438195895.932367,0,0,5,4,5,14,0,15,6
1207,2018-11-27,109.43098854688948,11351812370.701126,1897018311.0723217,0,0,3,15,4,2,1,3,6
1208,2018-11-28,110.4349435886608,11441393467.752829,1997220602.5212777,0,0,4,9,9,3,5,9,6
1209,2018-11-29,122.44642499081692,12659773332.697258,2140930653.1883004,0,0,7,3,3,7,3,8,7
1210,2018-11-30,117.70538590366436,12182154959.33421,1607356549.8743916,0,0,3,3,2,2,1,2,7
1211,2018-12-01,113.4028831522645,11708062196.90978,1719140725.5823183,0,0,3,4,2,1,0,1,6
1212,2018-12-02,118.10075903673732,12257640966.96176,1471310196.1165853,0,0,2,5,2,2,0,2,5
1213,2018-12-03,115.94428273243844,11998542053.561508,1311180616.0078957,0,0,4,6,1,2,3,4,5
1214,2018-12-04,108.67684762425776,11252886409.15223,1272979823.5054636,0,0,7,18,2,3,0,3,6
1215,2018-12-05,109.85191500097886,11368927707.526571,1334764925.9641466,0,0,1,4,1,1,0,1,5
1216,2018-12-06,102.51104175852288,10626501697.030668,1338392608.1239889,0,0,3,3,2,1,0,1,4
1217,2018-12-07,91.10115845588967,9411545128.787205,1619374013.0384092,0,0,2,2,1,3,1,3,5
1218,2018-12-08,92.96795017189604,9610584223.413237,2504222326.1841803,0,0,0,4,3,0,1,0,5
1219,2018-12-09,90.67825609691094,9437707619.370005,1807021801.6527624,0,0,0,1,4,0,0,0,5
1220,2018-12-10,93.53012682199429,9708220956.92728,1591278001.7639914,0,0,4,2,8,10,3,15,7
1221,2018-12-11,89.85371730794834,9323959135.591385,1295907311.516668,0,0,3,13,8,3,0,7,7
1222,2018-12-12,87.85041070425926,9111391456.283594,1392270657.2968814,0,0,5,4,1,2,1,2,8
1223,2018-12-13,89.37790161622951,9261188928.81479,1232429721.5102737,0,0,3,2,11,3,5,3,5
1224,2018-12-14,85.95872706359158,8913719805.958307,1269694470.924718,0,0,0,6,5,6,2,7,6
1225,2018-12-15,83.78596235654511,8696897485.61424,1325123179.3098264,0,0,0,1,2,0,1,0,6
1226,2018-12-16,83.8335821320138,8697750641.337017,1109693017.2554052,0,0,2,0,1,0,0,0,6
1227,2018-12-17,84.46584639727314,8803144021.88444,1198587935.411733,0,0,2,2,6,3,1,4,5
1228,2018-12-18,94.07306838255042,9769901072.309902,1696264039.588314,0,0,1,0,3,4,1,4,5
1229,2018-12-19,100.05002539321067,10392925527.200373,1751770011.109929,0,0,5,4,4,0,2,0,4
1230,2018-12-20,99.49155365807758,10336785710.638008,1971206305.0304084,0,0,5,1,3,2,3,2,4
1231,2018-12-21,114.42918370038834,11865192793.01515,2413040598.180973,0,0,3,3,4,3,1,3,5
1232,2018-12-22,107.85318110517642,11228235724.642712,2146527658.029341,0,0,1,3,0,4,1,4,5
1233,2018-12-23,115.04582181530176,11930676648.438414,1843031240.6757455,0,0,1,3,0,1,0,1,5
1234,2018-12-24,129.20650341412852,13420144843.953457,3038557582.0165663,0,0,4,1,0,0,0,0,6
1235,2018-12-25,138.95781833191495,14528137553.21583,4190149358.5431848,0,0,1,0,1,0,0,0,5
1236,2018-12-26,127.63707252348216,13232839336.104912,2981293112.474187,0,0,1,4,1,0,0,0,5
1237,2018-12-27,129.51137399263007,13473635804.05438,2263075668.319348,0,0,0,1,0,0,1,0,5
1238,2018-12-28,114.1013635506553,11924339225.89629,1964406471.6911712,0,0,2,0,2,1,2,1,5
1239,2018-12-29,134.01993952035144,13935614204.209122,2611941307.2773275,0,0,1,2,2,1,0,2,5
1240,2018-12-30,138.75426661197633,14676638050.82606,2754610335.045736,0,0,0,2,1,0,0,0,5
1241,2018-12-31,137.6316929791457,14310166049.405546,2326472259.1586623,0,0,1,3,0,0,0,0,6
1242,2019-01-01,131.45872465603802,13677300455.463268,1822123555.3749323,0,0,0,1,1,0,0,0,3
1243,2019-01-02,138.14480220535194,14392313036.760887,1831181165.2598188,0,0,2,4,2,2,0,2,3
1244,2019-01-03,152.86045271321305,15922214147.12651,2970382678.100767,0,0,6,3,4,6,1,7,2
1245,2019-01-04,146.7305994341217,15277722818.95894,2147721864.232185,0,0,0,2,4,3,2,4,3
1246,2019-01-05,153.0565669307744,15940848169.781616,2802750465.265354,0,0,0,2,0,2,0,2,3
1247,2019-01-06,153.65187149457,16018302447.242657,2751810037.277045,0,0,0,5,1,1,0,1,3
1248,2019-01-07,154.69930839905126,16115376656.500986,2604841786.5535765,0,0,2,2,4,6,0,6,3
1249,2019-01-08,149.89869762072908,15614190928.600574,2288173707.096168,0,0,3,4,7,1,3,1,3
1250,2019-01-09,148.14786553107623,15452130779.24307,2024950462.4209144,0,0,4,1,6,1,1,1,3
1251,2019-01-10,148.7388798515161,15516781022.69595,1895694764.775352,0,0,2,2,4,4,2,4,3
1252,2019-01-11,126.62475249770274,13229569871.910849,2728309575.30694,0,0,2,5,7,4,1,5,3
1253,2019-01-12,124.6267970725248,12975985683.226751,2081742756.9099517,0,0,1,1,0,0,0,0,3
1254,2019-01-13,123.75936261029352,12909473758.745958,1504750867.1261935,0,0,0,1,1,0,1,0,3
1255,2019-01-14,114.76604584662176,11970884149.01689,1642681383.2372842,0,0,2,0,2,0,1,0,3
1256,2019-01-15,127.40527329081972,13312835355.826277,2141032095.0550327,0,0,4,16,8,4,0,7,3
1257,2019-01-16,119.81437324652916,12511274618.87375,2179445232.658204,0,0,3,1,7,4,3,4,3
1258,2019-01-17,122.24553850486993,12790017531.356869,2113608536.664472,0,0,2,4,8,7,8,7,3
1259,2019-01-18,121.92726666997898,12732832650.46048,1953391667.2246928,0,0,1,1,4,3,1,3,2
1260,2019-01-19,119.1707391686563,12441677743.686483,1689783955.342064,0,0,0,3,0,1,0,1,3
1261,2019-01-20,122.92817578942176,12841756778.277468,1843518995.375324,0,0,0,18,0,0,0,0,3
1262,2019-01-21,117.6078729013454,12288060353.53934,1968418396.732476,0,0,3,3,4,2,1,2,3
1263,2019-01-22,115.82686433322588,12103985769.178844,1719454581.2400155,0,0,8,13,4,2,1,2,3
1264,2019-01-23,117.81718880676009,12313725371.510918,1765861558.497147,0,0,2,3,11,4,1,4,3
1265,2019-01-24,116.41601969858114,12169120160.834082,1599707091.7203567,0,0,4,0,5,14,1,14,3
1266,2019-01-25,116.24543567436464,12153158417.51909,1605735349.503223,0,0,1,9,1,2,2,2,2
1267,2019-01-26,115.1499060589502,12040473330.175814,1612015659.44269,0,0,2,0,2,2,0,2,2
1268,2019-01-27,115.33716687142687,12061900817.036028,1433112570.853001,0,0,1,1,1,1,0,1,3
1269,2019-01-28,112.51348924314216,11774157608.884584,1753825291.7971785,0,0,3,1,7,2,1,3,3
